Attackers,Defenders,AttackerWinPercentage,Outcomes
7,3,90.9879,7 0 24.499 6 0 20.8475 5 0 17.4296 4 0 13.2376 3 0 8.4751 2 0 4.479 0 2 4.343 0 1 2.8057 1 0 2.0194 0 3 1.8631 
7,2,96.6398,7 0 37.1927 6 0 22.1111 5 0 18.4183 4 0 9.05 3 0 6.237 2 0 2.5765 0 2 1.8773 0 1 1.4827 1 0 1.0535 
7,1,99.8844,7 0 65.8824 6 0 22.5206 5 0 7.644 4 0 2.597 3 0 0.8959 2 0 0.2622 0 1 0.1155 1 0 0.0816 
6,25,0.1076,0 21 11.6271 0 22 10.3529 0 20 10.3217 0 19 9.968 0 23 9.7749 0 18 7.9902 0 17 7.1315 0 24 6.3373 0 16 5.3348 0 15 4.5791 0 25 3.8413 0 14 3.2271 0 13 2.6722 0 12 1.8192 0 11 1.4615 0 10 1.004 0 9 0.7722 0 8 0.5172 0 7 0.392 0 6 0.2644 0 5 0.1955 0 4 0.1248 0 3 0.0979 0 2 0.0582 2 0 0.0359 3 0 0.0353 0 1 0.0249 1 0 0.0205 4 0 0.0122 5 0 0.003 6 0 0.0001 
6,24,0.1496,0 20 11.5291 0 21 10.466 0 19 10.3266 0 18 9.99 0 22 9.7951 0 17 7.9474 0 16 7.1186 0 23 6.3635 0 15 5.354 0 14 4.5465 0 24 3.8305 0 13 3.258 0 12 2.6575 0 11 1.8213 0 10 1.4795 0 9 0.9968 0 8 0.7785 0 7 0.4996 0 6 0.3878 0 5 0.2543 0 4 0.1908 0 3 0.1255 0 2 0.0927 3 0 0.0543 2 0 0.0437 0 1 0.0384 1 0 0.0287 4 0 0.0178 5 0 0.0038 6 0 0.0007 
6,23,0.2278,0 19 11.6349 0 20 10.4382 0 18 10.2778 0 17 9.9721 0 21 9.7979 0 16 7.9577 0 15 7.095 0 22 6.3114 0 14 5.3374 0 13 4.5044 0 23 3.8407 0 12 3.2793 0 11 2.6763 0 10 1.8495 0 9 1.4734 0 8 1.0105 0 7 0.7847 0 6 0.5053 0 5 0.3944 0 4 0.2554 0 3 0.1955 0 2 0.1202 2 0 0.0766 3 0 0.0729 0 1 0.0579 1 0 0.041 4 0 0.0299 5 0 0.0065 6 0 0.0003 
6,22,0.3345,0 18 11.6213 0 19 10.425 0 17 10.2764 0 16 9.9488 0 20 9.788 0 15 7.9802 0 14 7.0886 0 21 6.3547 0 13 5.3504 0 12 4.5671 0 22 3.8406 0 11 3.2614 0 10 2.6561 0 9 1.8464 0 8 1.4406 0 7 1.0027 0 6 0.7729 0 5 0.5169 0 4 0.3928 0 3 0.2537 0 2 0.1999 3 0 0.1146 2 0 0.1015 0 1 0.0788 1 0 0.0604 4 0 0.0429 5 0 0.0119 6 0 0.0026 
6,21,0.4862,0 17 11.5512 0 18 10.4355 0 16 10.2709 0 15 9.9932 0 19 9.8459 0 14 7.9616 0 13 7.1545 0 20 6.3074 0 12 5.3279 0 11 4.5274 0 21 3.8686 0 10 3.2432 0 9 2.6443 0 8 1.8282 0 7 1.49 0 6 0.9958 0 5 0.7832 0 4 0.5085 0 3 0.3882 0 2 0.2671 3 0 0.1626 2 0 0.1555 0 1 0.1191 1 0 0.0784 4 0 0.0675 5 0 0.018 6 0 0.0036 
6,20,0.6959,0 16 11.5831 0 17 10.3836 0 15 10.2946 0 14 9.9523 0 18 9.8221 0 13 7.9533 0 12 7.1582 0 19 6.3753 0 11 5.3297 0 10 4.5604 0 20 3.838 0 9 3.2576 0 8 2.6594 0 7 1.83 0 6 1.4748 0 5 0.9852 0 4 0.7663 0 3 0.5108 0 2 0.395 3 0 0.2388 2 0 0.2052 0 1 0.1724 1 0 0.1222 4 0 0.0963 5 0 0.0274 6 0 0.0054 
6,19,1.0239,0 15 11.6581 0 16 10.4119 0 14 10.363 0 13 9.9885 0 17 9.712 0 12 7.9592 0 11 7.1209 0 18 6.3152 0 10 5.3538 0 9 4.5302 0 19 3.8489 0 8 3.2308 0 7 2.6617 0 6 1.8286 0 5 1.4859 0 4 0.9917 0 3 0.7755 0 2 0.506 3 0 0.3253 2 0 0.3153 0 1 0.2323 1 0 0.1768 4 0 0.1494 5 0 0.0469 6 0 0.0096 
6,18,1.4511,0 14 11.6142 0 15 10.4249 0 13 10.3173 0 12 10.0239 0 16 9.8082 0 11 7.9532 0 10 7.0956 0 17 6.3005 0 9 5.3432 0 8 4.5062 0 18 3.8169 0 7 3.2579 0 6 2.6781 0 5 1.8483 0 4 1.4695 0 3 0.9853 0 2 0.7616 3 0 0.4983 2 0 0.4195 0 1 0.3423 1 0 0.2398 4 0 0.2128 5 0 0.0672 6 0 0.0129 
6,17,2.0934,0 13 11.5521 0 14 10.3817 0 12 10.2462 0 11 9.9493 0 15 9.8045 0 10 7.9966 0 9 7.1358 0 16 6.3661 0 8 5.3709 0 7 4.5406 0 17 3.8463 0 6 3.2648 0 5 2.6698 0 4 1.8437 0 3 1.4929 0 2 0.9838 3 0 0.6808 2 0 0.6253 0 1 0.4598 1 0 0.3317 4 0 0.3205 5 0 0.1099 6 0 0.0246 
6,16,2.8969,0 12 11.6113 0 13 10.3979 0 11 10.3146 0 10 9.9542 0 14 9.7817 0 9 7.9983 0 8 7.1042 0 15 6.326 0 7 5.3291 0 6 4.5423 0 16 3.839 0 5 3.2595 0 4 2.6862 0 3 1.8486 0 2 1.4697 3 0 0.9722 2 0 0.8143 0 1 0.6389 1 0 0.4537 4 0 0.4463 5 0 0.1741 6 0 0.0357 
6,15,4.1458,0 11 11.5761 0 12 10.4011 0 10 10.2839 0 9 10.0043 0 13 9.791 0 8 7.9295 0 7 7.1468 0 14 6.3606 0 6 5.3405 0 5 4.56 0 15 3.8109 0 4 3.2636 0 3 2.6603 0 2 1.8545 3 0 1.3429 2 0 1.1736 0 1 0.8696 4 0 0.7022 1 0 0.6121 5 0 0.2497 6 0 0.0647 
6,14,5.6542,0 10 11.6301 0 11 10.329 0 9 10.3134 0 8 10.0005 0 12 9.7823 0 7 7.9839 0 6 7.1233 0 13 6.3653 0 5 5.3151 0 4 4.5587 0 14 3.8474 0 3 3.266 0 2 2.65 3 0 1.8536 2 0 1.492 0 1 1.1794 4 0 0.9638 1 0 0.8383 5 0 0.4033 6 0 0.1026 
6,13,7.9779,0 9 11.6468 0 10 10.4403 0 8 10.2601 0 7 9.9595 0 11 9.7626 0 6 7.9709 0 5 7.1292 0 12 6.3446 0 4 5.3178 0 3 4.5384 0 13 3.8409 0 2 3.2441 3 0 2.5235 2 0 2.144 0 1 1.5656 4 0 1.4279 1 0 1.107 5 0 0.5918 6 0 0.1831 
6,12,10.6925,0 8 11.6418 0 9 10.3702 0 7 10.2715 0 6 9.939 0 10 9.7935 0 5 7.9968 0 4 7.1181 0 11 6.3353 0 3 5.3771 0 2 4.5513 0 12 3.8837 3 0 3.4372 2 0 2.6222 0 1 2.028 4 0 1.9831 1 0 1.4511 5 0 0.9327 6 0 0.2656 
6,11,14.7217,0 7 11.6233 0 8 10.4465 0 6 10.2229 0 5 9.9913 0 9 9.7988 0 4 7.9488 0 3 7.1232 0 10 6.3323 0 2 5.3228 3 0 4.4995 0 11 3.8524 2 0 3.6708 4 0 2.8622 0 1 2.6149 1 0 1.8671 5 0 1.3518 6 0 0.4697 
6,10,19.3197,0 6 11.5791 0 7 10.4035 0 5 10.2597 0 4 10.0485 0 8 9.8055 0 3 7.9631 0 2 7.1158 0 9 6.3597 3 0 5.8606 2 0 4.3941 4 0 3.9104 0 10 3.8497 0 1 3.2947 1 0 2.3594 5 0 2.085 6 0 0.7096 
6,9,25.7817,0 5 11.5982 0 6 10.407 0 4 10.3 0 3 9.9673 0 7 9.7868 0 2 7.9691 3 0 7.5559 0 8 6.3555 2 0 5.6701 4 0 5.4108 0 1 4.0084 0 9 3.8251 5 0 2.9921 1 0 2.8892 6 0 1.263 
6,8,32.9464,0 4 11.6326 0 5 10.4292 0 3 10.2994 0 2 9.9389 0 6 9.7835 3 0 9.3193 4 0 7.2327 2 0 6.512 0 7 6.3227 0 1 4.7906 5 0 4.531 0 8 3.8559 1 0 3.4316 6 0 1.9192 
6,7,42.2817,0 3 11.5974 3 0 11.3862 0 4 10.3786 0 2 10.3055 0 5 9.7829 4 0 9.5018 2 0 7.8663 0 6 6.3699 5 0 6.2994 0 1 5.4026 0 7 3.8807 1 0 3.8428 6 0 3.3846 
6,6,52.0254,3 0 12.8104 4 0 12.3177 0 2 11.6088 0 3 10.4376 0 4 9.7798 5 0 9.2011 2 0 8.347 0 5 6.3559 0 1 5.9716 6 0 5.1328 1 0 4.2158 0 6 3.8203 
6,5,63.7758,4 0 14.7041 3 0 14.5491 5 0 12.3403 0 2 10.4034 0 3 9.8179 6 0 9.1395 2 0 8.8835 0 4 6.354 0 1 5.8227 1 0 4.1587 0 5 3.8257 
6,4,74.5208,4 0 17.8494 5 0 16.4778 3 0 14.012 6 0 13.8248 0 2 9.7676 2 0 8.3681 0 3 6.3827 0 1 5.5509 1 0 3.9881 0 4 3.7776 
6,3,85.6934,6 0 24.4824 5 0 20.8312 4 0 17.4488 3 0 13.2623 2 0 6.7121 0 2 6.3497 0 1 4.1042 0 3 3.8524 1 0 2.956 
6,2,93.386,6 0 37.1671 5 0 22.1281 4 0 18.448 3 0 9.0597 2 0 4.6185 0 2 3.8644 0 1 2.7494 1 0 1.964 
6,1,99.6718,6 0 65.999 5 0 22.409 4 0 7.6462 3 0 2.5984 2 0 0.7793 0 1 0.3281 1 0 0.2393 
5,25,0.0367,0 22 13.3725 0 23 12.4101 0 21 11.7131 0 20 10.8694 0 24 10.4111 0 19 8.3413 0 18 7.139 0 25 6.3878 0 17 5.0793 0 16 4.1241 0 15 2.8583 0 14 2.2254 0 13 1.4969 0 12 1.1401 0 11 0.7398 0 10 0.558 0 9 0.3503 0 8 0.2591 0 7 0.1654 0 6 0.1196 0 5 0.0763 0 4 0.0562 0 3 0.0379 0 2 0.0217 3 0 0.0134 2 0 0.0118 0 1 0.0081 1 0 0.0079 4 0 0.0026 5 0 0.0005 
5,24,0.0559,0 21 13.3985 0 22 12.3326 0 20 11.6978 0 19 10.8578 0 23 10.4918 0 18 8.298 0 17 7.1315 0 24 6.3771 0 16 5.118 0 15 4.1453 0 14 2.8506 0 13 2.2412 0 12 1.4723 0 11 1.1333 0 10 0.7522 0 9 0.5626 0 8 0.3581 0 7 0.2585 0 6 0.1651 0 5 0.125 0 4 0.0723 0 3 0.0539 0 2 0.0327 2 0 0.021 3 0 0.0168 0 1 0.0155 1 0 0.0118 4 0 0.0047 5 0 0.0011 
5,23,0.0779,0 20 13.4104 0 21 12.3344 0 19 11.7636 0 18 10.9279 0 22 10.343 0 17 8.3731 0 16 7.1036 0 23 6.3525 0 15 5.12 0 14 4.1501 0 13 2.8651 0 12 2.2494 0 11 1.4563 0 10 1.1249 0 9 0.7418 0 8 0.559 0 7 0.3574 0 6 0.2567 0 5 0.1584 0 4 0.1224 0 3 0.0728 0 2 0.0564 3 0 0.0269 2 0 0.0268 0 1 0.0206 1 0 0.0164 4 0 0.0066 5 0 0.0007 
5,22,0.1224,0 19 13.4103 0 20 12.3342 0 18 11.7019 0 17 10.8315 0 21 10.4427 0 16 8.3734 0 15 7.1207 0 22 6.3683 0 14 5.1381 0 13 4.1353 0 12 2.8193 0 11 2.2425 0 10 1.4962 0 9 1.1772 0 8 0.7322 0 7 0.5398 0 6 0.3587 0 5 0.2636 0 4 0.162 0 3 0.1196 0 2 0.0737 2 0 0.0429 3 0 0.0426 0 1 0.0342 1 0 0.0236 4 0 0.011 5 0 0.0018 
5,21,0.1867,0 18 13.378 0 19 12.3724 0 17 11.7074 0 16 10.8672 0 20 10.3988 0 15 8.3818 0 14 7.1127 0 21 6.3725 0 13 5.1237 0 12 4.1561 0 11 2.8384 0 10 2.2365 0 9 1.4799 0 8 1.1323 0 7 0.7267 0 6 0.5645 0 5 0.3489 0 4 0.2617 0 3 0.1751 0 2 0.1288 3 0 0.0685 2 0 0.0585 0 1 0.0478 1 0 0.0379 4 0 0.0176 5 0 0.0037 
5,20,0.277,0 17 13.4072 0 18 12.3788 0 16 11.6733 0 15 10.8394 0 19 10.4466 0 14 8.4211 0 13 7.1239 0 20 6.357 0 12 5.0938 0 11 4.1498 0 10 2.8543 0 9 2.2401 0 8 1.4742 0 7 1.1186 0 6 0.7374 0 5 0.5518 0 4 0.3554 0 3 0.2599 0 2 0.1643 2 0 0.0986 3 0 0.0931 0 1 0.0741 1 0 0.0522 4 0 0.027 5 0 0.0056 
5,19,0.4113,0 16 13.448 0 17 12.3906 0 15 11.6117 0 14 10.8955 0 18 10.4073 0 13 8.3675 0 12 7.1336 0 19 6.3942 0 11 5.1374 0 10 4.1192 0 9 2.8347 0 8 2.214 0 7 1.4582 0 6 1.1475 0 5 0.7457 0 4 0.5531 0 3 0.3516 0 2 0.2676 3 0 0.1436 2 0 0.135 0 1 0.1094 1 0 0.0742 4 0 0.0485 5 0 0.0095 
5,18,0.6274,0 15 13.4037 0 16 12.3339 0 14 11.6965 0 13 10.832 0 17 10.47 0 12 8.3478 0 11 7.1478 0 18 6.4004 0 10 5.1034 0 9 4.1483 0 8 2.8523 0 7 2.2151 0 6 1.4905 0 5 1.1068 0 4 0.7351 0 3 0.559 0 2 0.365 2 0 0.2185 3 0 0.2108 0 1 0.1632 1 0 0.1077 4 0 0.0755 5 0 0.0144 
5,17,0.8935,0 14 13.456 0 15 12.3244 0 13 11.6766 0 12 10.8272 0 16 10.4557 0 11 8.3239 0 10 7.1592 0 17 6.4047 0 9 5.1055 0 8 4.1458 0 7 2.829 0 6 2.2474 0 5 1.4799 0 4 1.1336 0 3 0.7372 0 2 0.562 3 0 0.3158 2 0 0.2845 0 1 0.2367 1 0 0.1647 4 0 0.1045 5 0 0.0235 
5,16,1.3584,0 13 13.413 0 14 12.301 0 12 11.7031 0 11 10.8066 0 15 10.4202 0 10 8.3749 0 9 7.163 0 16 6.3739 0 8 5.0973 0 7 4.1466 0 6 2.8711 0 5 2.2396 0 4 1.486 0 3 1.1482 0 2 0.7509 3 0 0.4621 2 0 0.4541 0 1 0.3446 1 0 0.2396 4 0 0.1681 5 0 0.034 
5,15,1.9374,0 12 13.4137 0 13 12.3933 0 11 11.7132 0 10 10.8272 0 14 10.4445 0 9 8.3639 0 8 7.1654 0 15 6.3681 0 7 5.0864 0 6 4.1558 0 5 2.8334 0 4 2.2015 0 3 1.483 0 2 1.1285 3 0 0.691 2 0 0.5832 0 1 0.4832 1 0 0.3471 4 0 0.2508 5 0 0.0648 
5,14,2.8685,0 11 13.4304 0 12 12.3687 0 10 11.7156 0 9 10.9085 0 13 10.3263 0 8 8.3542 0 7 7.1388 0 14 6.3538 0 6 5.1131 0 5 4.1783 0 4 2.8446 0 3 2.2416 0 2 1.4733 3 0 0.9579 2 0 0.9185 0 1 0.6829 1 0 0.489 4 0 0.4084 5 0 0.0942 
5,13,4.0741,0 10 13.4311 0 11 12.3877 0 9 11.7254 0 8 10.8781 0 12 10.4042 0 7 8.3443 0 6 7.1501 0 13 6.3597 0 5 5.0603 0 4 4.1353 0 3 2.8335 0 2 2.2236 3 0 1.4285 2 0 1.1996 0 1 0.9913 1 0 0.6917 4 0 0.5836 5 0 0.1702 
5,12,5.9529,0 9 13.41 0 10 12.3358 0 8 11.6922 0 7 10.9049 0 11 10.4634 0 6 8.3363 0 5 7.1401 0 12 6.3891 0 4 5.0868 0 3 4.1241 0 2 2.8436 3 0 1.99 2 0 1.8098 0 1 1.3196 1 0 0.9535 4 0 0.9298 5 0 0.2693 
5,11,8.2888,0 8 13.4283 0 9 12.3702 0 7 11.7263 0 6 10.8726 0 10 10.4422 0 5 8.3207 0 4 7.1377 0 11 6.3398 0 3 5.1114 0 2 4.1511 3 0 2.8896 2 0 2.3069 0 1 1.8098 4 0 1.3241 1 0 1.3005 5 0 0.4672 
5,10,11.7912,0 7 13.4817 0 8 12.4151 0 6 11.7624 0 5 10.8075 0 9 10.3869 0 4 8.3179 0 3 7.1291 0 10 6.3721 0 2 5.1 3 0 3.8771 2 0 3.3441 0 1 2.4351 4 0 2.1146 1 0 1.7472 5 0 0.7077 
5,9,16.1537,0 6 13.3833 0 7 12.3847 0 5 11.7272 0 4 10.8547 0 8 10.4618 0 3 8.3643 0 2 7.108 0 9 6.3321 3 0 5.4448 2 0 4.1777 0 1 3.2293 4 0 2.9834 1 0 2.2903 5 0 1.257 
5,8,22.484,0 5 13.3841 0 6 12.3555 0 4 11.6814 0 3 10.8645 0 7 10.4103 0 2 8.3082 3 0 7.2513 0 8 6.3983 2 0 5.8071 4 0 4.5728 0 1 4.1129 1 0 2.947 5 0 1.9053 
5,7,29.7833,0 4 13.397 0 5 12.3271 0 3 11.6709 0 2 10.8699 0 6 10.4516 3 0 9.5608 2 0 6.8473 0 7 6.387 4 0 6.3345 0 1 5.1125 1 0 3.6462 5 0 3.394 
5,6,39.7038,0 3 13.4083 0 4 12.3832 3 0 12.3424 0 2 11.6991 0 5 10.4401 4 0 9.1611 2 0 8.7443 0 6 6.3712 0 1 5.9937 5 0 5.1129 1 0 4.3426 
5,5,50.5729,3 0 14.6113 0 2 13.419 0 3 12.3864 4 0 12.3552 0 4 10.3802 2 0 9.6163 5 0 9.1208 0 1 6.8195 0 5 6.4215 1 0 4.8688 
5,4,63.8153,3 0 17.8257 4 0 16.5153 5 0 13.8117 0 2 12.3577 2 0 10.7105 0 3 10.4713 0 1 6.9842 0 4 6.3711 1 0 4.9516 
5,3,76.9668,5 0 24.4706 4 0 20.8007 3 0 17.4903 0 2 10.428 2 0 9.6999 0 3 6.383 0 1 6.2219 1 0 4.5048 
5,2,89.0467,5 0 37.1354 4 0 22.0897 3 0 18.4855 2 0 7.9915 0 2 6.3257 0 1 4.6274 1 0 3.3441 
5,1,99.0501,5 0 66.0569 4 0 22.4098 3 0 7.6441 2 0 2.25 0 1 0.9498 1 0 0.6888 
4,25,0.0092,0 23 16.6043 0 24 14.4272 0 22 13.3366 0 25 13.1133 0 21 11.8761 0 20 8.4241 0 19 6.8642 0 18 4.5969 0 17 3.544 0 16 2.2463 0 15 1.6962 0 14 1.061 0 13 0.7706 0 12 0.4774 0 11 0.3513 0 10 0.2065 0 9 0.1408 0 8 0.0857 0 7 0.0631 0 6 0.0374 0 5 0.0279 0 4 0.0174 0 3 0.0101 0 2 0.0066 2 0 0.0045 0 1 0.0033 3 0 0.0025 1 0 0.0019 
4,24,0.0137,0 22 16.589 0 23 14.4323 0 21 13.3196 0 24 13.0286 0 20 11.9087 0 19 8.5086 0 18 6.9042 0 17 4.5884 0 16 3.5295 0 15 2.2399 0 14 1.6947 0 13 1.0501 0 12 0.7661 0 11 0.4835 0 10 0.3409 0 9 0.2117 0 8 0.1499 0 7 0.0851 0 6 0.0607 0 5 0.0356 0 4 0.0232 0 3 0.0178 0 2 0.0108 2 0 0.0054 0 1 0.005 3 0 0.0049 1 0 0.0028 4 0 0.0002 
4,23,0.0218,0 21 16.5414 0 22 14.4299 0 20 13.3408 0 23 13.0713 0 19 11.8783 0 18 8.5089 0 17 6.8441 0 16 4.601 0 15 3.5159 0 14 2.2778 0 13 1.7 0 12 1.085 0 11 0.7826 0 10 0.4753 0 9 0.3355 0 8 0.2026 0 7 0.1478 0 6 0.0917 0 5 0.0589 0 4 0.0404 0 3 0.0243 0 2 0.0147 2 0 0.0092 0 1 0.0077 3 0 0.0063 1 0 0.005 4 0 0.0009 
4,22,0.0355,0 20 16.5034 0 21 14.4474 0 19 13.3261 0 22 13.1311 0 18 11.9017 0 17 8.4874 0 16 6.8633 0 15 4.5782 0 14 3.5483 0 13 2.284 0 12 1.6729 0 11 1.0416 0 10 0.7695 0 9 0.4784 0 8 0.3474 0 7 0.2048 0 6 0.1532 0 5 0.0891 0 4 0.0664 0 3 0.0339 0 2 0.024 2 0 0.0121 3 0 0.0117 0 1 0.0102 1 0 0.0084 4 0 0.0029 
4,21,0.0488,0 19 16.5874 0 20 14.4388 0 18 13.2711 0 21 13.095 0 17 11.8746 0 16 8.5388 0 15 6.8192 0 14 4.6042 0 13 3.5408 0 12 2.2904 0 11 1.6973 0 10 1.0602 0 9 0.7611 0 8 0.4724 0 7 0.3468 0 6 0.2053 0 5 0.1453 0 4 0.0892 0 3 0.0596 0 2 0.0358 2 0 0.0197 0 1 0.0158 3 0 0.0158 1 0 0.0102 4 0 0.0027 
4,20,0.081,0 18 16.5549 0 19 14.4221 0 17 13.2723 0 20 13.166 0 16 11.8708 0 15 8.4659 0 14 6.8777 0 13 4.5955 0 12 3.5343 0 11 2.2807 0 10 1.7009 0 9 1.0747 0 8 0.765 0 7 0.4777 0 6 0.3361 0 5 0.2022 0 4 0.1389 0 3 0.0918 0 2 0.0619 3 0 0.031 0 1 0.0276 2 0 0.0263 1 0 0.0176 4 0 0.0057 
4,19,0.1276,0 17 16.5546 0 18 14.3461 0 16 13.274 0 19 13.1879 0 15 11.9375 0 14 8.4969 0 13 6.8527 0 12 4.6193 0 11 3.5447 0 10 2.2747 0 9 1.6789 0 8 1.046 0 7 0.7629 0 6 0.4715 0 5 0.3383 0 4 0.208 0 3 0.1531 0 2 0.0836 2 0 0.0481 3 0 0.0423 0 1 0.0398 1 0 0.0285 4 0 0.0083 
4,18,0.1959,0 16 16.5896 0 17 14.3856 0 15 13.366 0 18 13.1153 0 14 11.9188 0 13 8.4808 0 12 6.8292 0 11 4.5934 0 10 3.5416 0 9 2.2541 0 8 1.6921 0 7 1.037 0 6 0.7633 0 5 0.4816 0 4 0.346 0 3 0.1993 0 2 0.1459 3 0 0.0698 2 0 0.069 0 1 0.0627 1 0 0.0425 4 0 0.0142 
4,17,0.3119,0 15 16.5957 0 16 14.3194 0 14 13.3344 0 17 13.1165 0 13 11.9243 0 12 8.4922 0 11 6.8854 0 10 4.6097 0 9 3.5325 0 8 2.2589 0 7 1.6975 0 6 1.0498 0 5 0.765 0 4 0.4605 0 3 0.3453 0 2 0.2118 2 0 0.1163 3 0 0.1044 0 1 0.0875 1 0 0.0689 4 0 0.0219 
4,16,0.4785,0 14 16.6327 0 15 14.3677 0 13 13.3424 0 16 13.0897 0 12 11.9044 0 11 8.4702 0 10 6.8547 0 9 4.5781 0 8 3.5484 0 7 2.2924 0 6 1.692 0 5 1.0412 0 4 0.754 0 3 0.4722 0 2 0.3364 3 0 0.1718 2 0 0.1662 0 1 0.1434 1 0 0.1033 4 0 0.0368 
4,15,0.739,0 13 16.6249 0 14 14.3413 0 12 13.3239 0 15 13.1178 0 11 11.9344 0 10 8.435 0 9 6.9005 0 8 4.5774 0 7 3.498 0 6 2.2884 0 5 1.6793 0 4 1.0681 0 3 0.78 0 2 0.4815 2 0 0.2729 3 0 0.2505 0 1 0.209 1 0 0.1498 4 0 0.0654 
4,14,1.1215,0 12 16.584 0 13 14.4617 0 11 13.264 0 14 13.1225 0 10 11.9347 0 9 8.49 0 8 6.8456 0 7 4.5859 0 6 3.51 0 5 2.2691 0 4 1.6835 0 3 1.0524 0 2 0.7614 3 0 0.4139 2 0 0.3824 0 1 0.3123 1 0 0.234 4 0 0.0908 
4,13,1.7554,0 11 16.5981 0 12 14.3523 0 10 13.3257 0 13 13.1087 0 9 11.9645 0 8 8.4739 0 7 6.8249 0 6 4.5761 0 5 3.5077 0 4 2.2901 0 3 1.6914 0 2 1.0604 2 0 0.631 3 0 0.5912 0 1 0.4695 1 0 0.3476 4 0 0.1852 
4,12,2.5515,0 10 16.5782 0 11 14.4218 0 9 13.3313 0 12 13.0903 0 8 11.9025 0 7 8.4605 0 6 6.8482 0 5 4.624 0 4 3.5244 0 3 2.2648 0 2 1.7036 3 0 0.9244 2 0 0.8581 0 1 0.6977 1 0 0.507 4 0 0.2616 
4,11,3.9045,0 9 16.608 0 10 14.3985 0 8 13.2826 0 11 13.1118 0 7 11.906 0 6 8.4639 0 5 6.8847 0 4 4.592 0 3 3.5255 0 2 2.2823 2 0 1.3588 3 0 1.337 0 1 1.0391 1 0 0.7289 4 0 0.4794 
4,10,5.7335,0 8 16.5605 0 9 14.4021 0 7 13.358 0 10 13.0732 0 6 11.8665 0 5 8.4852 0 4 6.8913 0 3 4.5957 0 2 3.5244 3 0 2.1282 2 0 1.8378 0 1 1.5086 1 0 1.0656 4 0 0.7015 
4,9,8.6095,0 7 16.5393 0 8 14.3976 0 6 13.4037 0 9 13.173 0 5 11.8811 0 4 8.4422 0 3 6.8505 0 2 4.5727 3 0 3.0114 2 0 2.8168 0 1 2.1295 1 0 1.5108 4 0 1.2701 
4,8,12.3938,0 6 16.5385 0 7 14.3935 0 5 13.3473 0 8 13.1201 0 4 11.9269 0 3 8.4203 0 2 6.8422 3 0 4.5802 2 0 3.7627 0 1 3.0166 1 0 2.1256 4 0 1.9249 
4,7,18.1759,0 5 16.5236 0 6 14.3849 0 4 13.3785 0 7 13.1129 0 3 11.89 0 2 8.4715 3 0 6.3201 2 0 5.5448 0 1 4.062 4 0 3.4063 1 0 2.9043 
4,6,25.2408,0 4 16.5386 0 5 14.3822 0 3 13.3165 0 6 13.1233 0 2 11.9367 3 0 9.166 2 0 7.0971 0 1 5.4613 4 0 5.1166 1 0 3.8607 
4,5,35.8302,0 3 16.6189 0 4 14.2954 0 2 13.3609 0 5 13.1273 3 0 12.4021 2 0 9.5644 4 0 9.1081 0 1 6.7668 1 0 4.7552 
4,4,47.6462,0 2 16.58 3 0 16.5156 0 3 14.3866 4 0 13.7382 0 4 13.0957 2 0 11.4535 0 1 8.2911 1 0 5.9385 
4,3,64.081,4 0 24.4124 3 0 20.8289 0 2 14.4757 0 3 13.1063 2 0 12.8754 0 1 8.3367 1 0 5.9639 
4,2,78.5709,4 0 37.1413 3 0 22.1807 2 0 13.2686 0 2 13.0641 0 1 8.3648 1 0 5.9799 
4,1,97.1655,4 0 65.891 3 0 22.488 2 0 6.746 0 1 2.8344 1 0 2.0401 
3,25,0.0016,0 25 21.7992 0 24 20.5448 0 23 17.613 0 22 13.5315 0 21 9.0084 0 20 6.458 0 19 3.9439 0 18 2.7459 0 17 1.5947 0 16 1.0888 0 15 0.614 0 14 0.408 0 13 0.2329 0 12 0.166 0 11 0.0918 0 10 0.0615 0 9 0.0374 0 8 0.023 0 7 0.0125 0 6 0.0088 0 5 0.0045 0 4 0.0033 0 3 0.0022 0 2 0.0013 3 0 0.0008 0 1 0.0005 2 0 0.0004 1 0 0.0001 
3,24,0.0017,0 24 21.849 0 23 20.5906 0 22 17.6439 0 21 13.4604 0 20 9.0316 0 19 6.4469 0 18 3.935 0 17 2.6913 0 16 1.6038 0 15 1.0812 0 14 0.6216 0 13 0.4083 0 12 0.2359 0 11 0.1636 0 10 0.0874 0 9 0.0624 0 8 0.0322 0 7 0.0221 0 6 0.0119 0 5 0.0072 0 4 0.0046 0 3 0.0027 0 2 0.0017 3 0 0.0007 0 1 0.0006 1 0 0.0005 2 0 0.0002 
3,23,0.0034,0 23 21.8148 0 22 20.5916 0 21 17.5954 0 20 13.5061 0 19 9.0033 0 18 6.4498 0 17 3.961 0 16 2.7035 0 15 1.589 0 14 1.0955 0 13 0.6265 0 12 0.4165 0 11 0.2413 0 10 0.1581 0 9 0.0942 0 8 0.0606 0 7 0.0337 0 6 0.0245 0 5 0.0128 0 4 0.0087 0 3 0.0047 0 2 0.0019 2 0 0.0018 1 0 0.001 0 1 0.0008 3 0 0.0003 
